case_number|case_status|employer_name|job_title|soc_code|full_time_position|begin_date|end_date|total_worker_positions|new_employment|continued_employment|new_concurrent_employment|change_previous_employment|change_employer|amended_petition|employer_address1|employer_address2|employer_city|employer_state|employer_poc_last_name|employer_poc_first_name|employer_poc_job_title|secondary_entity_business_name|worksite_address1|worksite_address2|worksite_city|worksite_state|h_1b_dependent|willful_violator|prevailing_wage|employer_phone|employer_phone_ext|employer_poc_phone|employer_poc_phone_ext|employer_poc_email|h_1b_dependent
I-200-26084-730476|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-07|2029-08-06|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Murdock/Mark/Markham/Cong|Jill/Peter/Taylor/Amy|Program Managers|No||1220 N. Mathilda Avenue|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26064-683285|Certified|Google LLC|Developer Relations Engineer|15-1252.00|Y|2026-08-07|2029-08-06|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Cong/Murdock/Mark/Fortucci|Shu/Jill/Peter/Raymond|Program Managers|No||315 Hudson Street|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26084-730505|Certified|Google LLC|Software Engineer, Site Reliability|15-1252.00|Y|2026-08-07|2029-08-06|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Murdock/Mark/Markham/Cong|Jill/Peter/Taylor/Amy|Program Managers|No||244 Humboldt Ct.|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26083-725269|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-07|2029-08-06|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||200 Bay View Drive|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26084-728858|Certified|Google LLC|Network Test Engineer|15-1253.00|Y|2026-08-07|2029-08-06|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||1170 Bordeaux Drive|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26071-699588|Certified|Google LLC|Research Scientist|15-1221.00|Y|2026-08-07|2029-08-06|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Murdock/Mark/Markham/Cong|Jill/Peter/Taylor/Amy|Program Managers|No||2000 N. Shoreline Blvd|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26072-701057|Certified|LINKEDIN CORPORATION|Software Engineer|15-1252.00|Y|2026-08-07|2029-08-06|1|1|0|0|0|0|0|1000 W. MAUDE AVENUE||SUNNYVALE|CA|Bateman|Marcus|Director, Immigration|No||1000 W. Maude Avenue|||Yes|No|Year|16506873600||16506873600||HRIMMIGRATION@LINKEDIN.COM|Yes
I-200-26049-648994|Certified|LINKEDIN CORPORATION|Software Engineer|15-1252.00|Y|2026-08-07|2029-08-06|1|1|0|0|0|0|0|1000 W. MAUDE AVENUE||SUNNYVALE|CA|Bateman|Marcus|Director, Immigration|No||1000 W. Maude Avenue|||Yes|No|Year|16506873600||16506873600||HRIMMIGRATION@LINKEDIN.COM|Yes
I-200-26042-634361|Certified|LinkedIn Corporation|Software Engineer|15-1252.00|Y|2026-08-07|2029-08-06|1|1|0|0|0|0|0|1000 W. Maude Avenue||Sunnyvale|CA|Bateman|Marcus|Director, Immigration|No||1000 West Maude Ave.|||Yes|No|Year|16506873600||16506873600||HRIMMIGRATION@LINKEDIN.COM|Yes
I-200-26082-721698|Certified|Morgan Stanley Services Group Inc|Vice President|15-1252.00|Y|2026-08-07|2029-08-06|1|1|0|0|0|0|0|1585 Broadway||New York|NY|Nagano|Emiko|Vice President, Human Resources|No||750 Seventh Avenue|||Yes|No|Year|12127614000||12127614000||N/A|Yes
I-200-26063-678372|Certified|Palo Alto Networks Inc|Senior Manager, Software Engineering|15-1252.00|Y|2026-08-07|2029-08-06|25|5|5|0|5|5|5|3000 Tannery Way||Santa Clara|CA|Jones|Kelly|Sr. Mgr, Immigration & Global Mob.|No||3000 Tannery Way|||Yes|No|Year|14087534000||14087534000||globalmobility@paloaltonetworks.com|Yes
I-200-26051-654279|Certified|Peloton Interactive Inc|Senior Product Designer (UX)|15-1255.00|Y|2026-08-07|2029-08-06|1|1|0|0|0|0|0|441 Ninth Avenue|Floor 6|New York|NY|Grady|Sean|Director, Global Benefits, Immigration & Mobility|No||441 Ninth Avenue|Floor 6||Yes|No|Year|19295670400||19295670400||sean.grady@onepeloton.com|Yes
I-200-26047-642691|Certified|Qualcomm Technologies Inc|Senior Machine Learning Engineer|15-1252.00|Y|2026-08-07|2029-08-06|100|25|0|0|25|25|25|5775 Morehouse Drive||San Diego|CA|Kirby|Ramon|Director, Mobility|No||3165 Kifer Road|||Yes|Yes|Year|14255034362||14255034362||Immigration.status@qualcomm.com|Yes
I-200-26044-639394|Certified|SG Americas Operational Services LLC|Senior Programmer Analyst|15-1252.00|Y|2026-08-07|2029-08-06|1|1|0|0|0|0|0|480 Washington Boulevard||Jersey City|NJ|Arevalo|Kimberly|Senior HR International Specialist|No||245 Park Avenue|||Yes|No|Year|12122786000||12122786000||kimberly.arevalo@sgcib.com|Yes
I-200-26044-639378|Certified|SG Americas Operational Services LLC|Application Support Analyst|15-1252.00|Y|2026-08-07|2029-08-06|1|1|0|0|0|0|0|480 Washington Boulevard||Jersey City|NJ|Arevalo|Kimberly|Senior HR International Specialist|No||245 Park Avenue|||Yes|No|Year|12122786000||12122786000||kimberly.arevalo@sgcib.com|Yes
I-200-26076-709775|Certified|StubHub Inc|Software Engineer II|15-1252.00|Y|2026-08-07|2029-08-06|1|1|0|0|0|0|0|3 World Trade Center - 175 Greenwich Street|59th Floor|New York|NY|Lynch|Elizabeth|President|No||175 Greenwich Street|59th Floor||Yes|No|Year|17024266200||15166440645||elizabeth.lynch@stubhub.com|Yes
I-200-26037-625858|Certified|The Campaign Registry Inc|PRODUCT MANAGER|15-1299.09|Y|2026-08-07|2029-08-06|1|1|0|0|0|0|0|1775 Tysons Blvd|5th Floor|MCLEAN|VA|SCHAFFT|SOREN|CHIEF EXECUTIVE OFFICER|No||410 5TH AVE SW|510||Yes|No|Year|14244001566||14244001566||stephanie.pearson@campaignregistry.com|Yes
I-200-26050-653000|Certified|Wayfair LLC|Software Engineer I|15-1252.00|Y|2026-08-07|2029-08-06|1|1|0|0|0|0|0|100 Huntington Avenue, 4 Copley Place|Flr. 7|Boston|MA|de Niz|Jennifer|Manager, Global Mobility & Immigration|No||100 Huntington Ave., 4 Copley Pl., Flr. 7|||Yes|No|Year|16175027842||16175027509||usimmigration@wayfair.com|Yes
I-200-26063-679185|Certified|Adobe Inc|Software Development Engineer|15-1252.00|Y|2026-08-06|2029-08-05|1|1|0|0|0|0|0|345 Park Avenue||San Jose|CA|Bridgewater|Ann Marie T.|Global Mobility Specialist|No||345 Park Avenue|||Yes|No|Year|18005850774||12066757128||anntran@adobe.com|Yes
I-200-26037-626036|Certified|Adobe Inc|Software Development Engineer (118.3143.13)|15-1252.00|Y|2026-08-06|2029-08-05|1|1|0|0|0|0|0|345 Park Avenue||San Jose|CA|Ngo|Clarissa|Global Mobility Specialist|No||110 Hooper St|||Yes|No|Year|18005850774||14085364173||cngo@adobe.com|Yes
I-200-26036-621760|Certified|Adobe Inc|Software Development Engineer|15-1252.00|Y|2026-08-06|2029-08-05|1|1|0|0|0|0|0|345 Park Avenue||San Jose|CA|Ngo|Clarissa|Global Mobility Specialist|No||345 Park Avenue|||Yes|No|Year|18005850774||14085364173||cngo@adobe.com|Yes
I-200-26063-679059|Certified|Adobe Inc|Research Scientist/Engineer|15-1221.00|Y|2026-08-06|2029-08-05|1|1|0|0|0|0|0|345 Park Avenue||San Jose|CA|Ngo|Clarissa|Global Mobility Specialist|No||801 North 34th St|||Yes|No|Year|18005850774||14085364173||cngo@adobe.com|Yes
I-200-26044-641405|Certified|Adobe Inc|Software Development Engineer ( 118.1195.20)|15-1252.00|Y|2026-08-06|2029-08-05|1|1|0|0|0|0|0|345 Park Avenue||San Jose|CA|Bridgewater|Ann Marie T.|Global Mobility Specialist|No||345 Park Avenue|||Yes|No|Year|18005850774||12066757128||anntran@adobe.com|Yes
I-200-26044-641117|Certified|Adobe Inc|Technical Support Engineer|15-1253.00|Y|2026-08-06|2029-08-05|1|1|0|0|0|0|0|345 Park Avenue||San Jose|CA|Ngo|Clarissa|Global Mobility Specialist|No||345 Park Avenue|||Yes|No|Year|18005850774||14085364173||cngo@adobe.com|Yes
I-200-26042-632579|Certified|AppLovin Corporation|Software Engineer I|15-1252.00|Y|2026-08-06|2029-08-05|1|1|0|0|0|0|0|1100 Page Mill Road||Palo Alto|CA|Cruz|Tony|Global Mobility Program Manager|No||1100 Page Mill Road|||Yes|No|Year|14082423200||14082423200||immigration@applovin.com|Yes
I-200-26042-632580|Certified|AppLovin Corporation|Research Scientist|15-1221.00|Y|2026-08-06|2029-08-05|1|1|0|0|0|0|0|1100 Page Mill Road||Palo Alto|CA|Cruz|Tony|Global Mobility Program Manager|No||1100 Page Mill Road|||Yes|No|Year|14082423200||14082423200||immigration@applovin.com|Yes
I-200-26040-627380|Certified|Broadcom Corporation|Field Applications Engineer|15-1252.00|Y|2026-08-06|2029-08-05|5|1|3|0|0|1|0|3421 Hillview Avenue||Palo Alto|CA|Ozer/Thompson|Jire/Kenneth|Imm & Global Mobility Program Mgr/ Global Talent Imm Partner|No||270 Innovation Dr|||Yes|No|Year|14084338710||14084338710||jire.ozer@broadcom.com|Yes
I-200-26043-636962|Certified|DoubleVerify Inc|Senior DevOps Engineer II|15-1252.00|Y|2026-08-06|2029-08-05|1|1|0|0|0|0|0|462 Broadway||New York|NY|Vaccaro|Kristina|Immigration Specialist|No||12416 NE 169th St|||Yes|No|Year|12126312002||17325800529||Kristina.vaccaro@doubleverify.com|Yes
I-200-26044-638727|Certified|Ernst & Young U.S. LLP|Database Administrators - KBGFJG271545-4|15-1242.00|Y|2026-08-06|2029-08-05|1|1|0|0|0|0|0|200 Plaza Drive||Secaucus|NJ|Pitts / Barros|JoAnh / Amanda|Associate Director/Assistant Director, Americas Talent Team|No||One Manhattan West, 395 9th Avenue|||Yes|No|Year|12018722200|0|12018722200||vicompliance@ey.com|Yes
I-200-26044-638703|Certified|Ernst & Young U.S. LLP|Database Administrators - KBGFJG306098-4|15-1242.00|Y|2026-08-06|2029-08-05|1|1|0|0|0|0|0|200 Plaza Drive||Secaucus|NJ|Pitts / Barros|JoAnh / Amanda|Associate Director/Assistant Director, Americas Talent Team|No||One Victory Park, 2323 Victory Avenue|Suite 2000||Yes|No|Year|12018722200|0|12018722200||vicompliance@ey.com|Yes
I-200-26054-656688|Certified|Ernst & Young U.S. LLP|Information Security Analysts - KBGFJG132571-6|15-1212.00|Y|2026-08-06|2029-08-05|1|1|0|0|0|0|0|200 Plaza Drive||Secaucus|NJ|Pitts / Barros|JoAnh / Amanda|Associate Director/Assistant Director, Americas Talent Team|No||920 Fifth Avenue|||Yes|No|Year|12018722200|0|12018722200||vicompliance@ey.com|Yes
I-200-26043-635820|Certified|Ernst & Young U.S. LLP|Database Administrators - KBGFJG224945-6|15-1242.00|Y|2026-08-06|2029-08-05|1|1|0|0|0|0|0|200 Plaza Drive||Secaucus|NJ|Pitts / Barros|JoAnh / Amanda|Associate Director/Assistant Director, Americas Talent Team|No||Waterfront Corporate Center II, 121 River Street|||Yes|No|Year|12018722200|0|12018722200||vicompliance@ey.com|Yes
I-200-26051-653583|Certified|Ernst & Young U.S. LLP|Database Administrators - KBGFJG399804-2|15-1242.00|Y|2026-08-06|2029-08-05|1|1|0|0|0|0|0|200 Plaza Drive||Secaucus|NJ|Pitts / Barros|JoAnh / Amanda|Associate Director/Assistant Director, Americas Talent Team|No||12707 Silicon Drive|||Yes|No|Year|12018722200|0|12018722200||vicompliance@ey.com|Yes
I-200-26051-653656|Certified|Ernst & Young U.S. LLP|Database Administrators - KBGFJG332517-3|15-1242.00|Y|2026-08-06|2029-08-05|1|1|0|0|0|0|0|200 Plaza Drive||Secaucus|NJ|Pitts / Barros|JoAnh / Amanda|Associate Director/Assistant Director, Americas Talent Team|No||One Tampa City Center, 201 North Franklin Street|Suite 2400||Yes|No|Year|12018722200|0|12018722200||vicompliance@ey.com|Yes
I-200-26041-629909|Certified|Ernst & Young U.S. LLP|Database Administrators - KBGFJG401535-1|15-1242.00|Y|2026-08-06|2029-08-05|1|1|0|0|0|0|0|200 Plaza Drive||Secaucus|NJ|Pitts / Barros|JoAnh / Amanda|Associate Director/Assistant Director, Americas Talent Team|No||333 North Green Street|||Yes|No|Year|12018722200|0|12018722200||vicompliance@ey.com|Yes
I-200-26051-653653|Certified|Ernst & Young U.S. LLP|Information Security Analysts - KBGFJG332517-3|15-1212.00|Y|2026-08-06|2029-08-05|1|1|0|0|0|0|0|200 Plaza Drive||Secaucus|NJ|Pitts / Barros|JoAnh / Amanda|Associate Director/Assistant Director, Americas Talent Team|No||One Tampa City Center, 201 North Franklin Street|Suite 2400||Yes|No|Year|12018722200|0|12018722200||vicompliance@ey.com|Yes
I-200-26047-642453|Certified|Ernst & Young U.S. LLP|Software Developers - KBGFJG228173-6|15-1252.00|Y|2026-08-06|2029-08-05|1|1|0|0|0|0|0|200 Plaza Drive||Secaucus|NJ|Pitts / Barros|JoAnh / Amanda|Associate Director/Assistant Director, Americas Talent Team|No||One Victory Park, 2323 Victory Avenue|Suite 2000||Yes|No|Year|12018722200|0|12018722200||vicompliance@ey.com|Yes
I-200-26047-642431|Certified|Ernst & Young U.S. LLP|Database Administrators - KBGFJG330238-4|15-1242.00|Y|2026-08-06|2029-08-05|1|1|0|0|0|0|0|200 Plaza Drive||Secaucus|NJ|Pitts / Barros|JoAnh / Amanda|Associate Director/Assistant Director, Americas Talent Team|No||12926 Gran Bay Parkway West|||Yes|No|Year|12018722200|0|12018722200||vicompliance@ey.com|Yes
I-200-26050-650618|Certified|Ernst & Young U.S. LLP|Database Administrators - KBGFJG266684-4|15-1242.00|Y|2026-08-06|2029-08-05|1|1|0|0|0|0|0|200 Plaza Drive||Secaucus|NJ|Pitts / Barros|JoAnh / Amanda|Associate Director/Assistant Director, Americas Talent Team|No||560 Mission Street|||Yes|No|Year|12018722200|0|12018722200||vicompliance@ey.com|Yes
I-200-26055-659519|Certified|Ernst & Young U.S. LLP|Database Administrators - KBGFJG400999-2|15-1242.00|Y|2026-08-06|2029-08-05|1|1|0|0|0|0|0|200 Plaza Drive||Secaucus|NJ|Pitts / Barros|JoAnh / Amanda|Associate Director/Assistant Director, Americas Talent Team|No||1201 Elm Street|||Yes|No|Year|12018722200|0|12018722200||vicompliance@ey.com|Yes
I-200-26050-650605|Certified|Ernst & Young U.S. LLP|Information Security Analyst - KBGFJG339858-3|15-1212.00|Y|2026-08-06|2029-08-05|1|1|0|0|0|0|0|200 Plaza Drive||Secaucus|NJ|Pitts / Barros|JoAnh / Amanda|Associate Director/Assistant Director, Americas Talent Team|No||155 North Wacker Drive|||Yes|No|Year|12018722200|0|12018722200||vicompliance@ey.com|Yes
I-200-26037-625542|Certified|FBG Enterprises Opco LLC|Staff Software Engineer|15-1252.00|Y|2026-08-06|2029-08-05|1|1|0|0|0|0|0|95 Morton Street|7th Floor|New York|NY|Medina|Katrina|HR, Program Manager|No||95 Morton Street|7th Floor||Yes|No|Year|12013449469||18134108327||kmedina@fanaticsinc.com|Yes
I-200-26037-625536|Certified|FBG Enterprises Opco LLC|Software Engineer II|15-1253.00|Y|2026-08-06|2029-08-05|1|1|0|0|0|0|0|95 Morton Street|7th Floor|New York|NY|Medina|Katrina|HR, Program Manager|No||95 Morton Street|7th Floor||Yes|No|Year|12013449469||18134108327||kmedina@fanaticsinc.com|Yes
I-200-26037-625540|Certified|Fanatics Retail Group Fulfillment LLC|Senior Quality Engineer|15-1253.00|Y|2026-08-06|2029-08-05|1|1|0|0|0|0|0|8100 Nations Way||Jacksonville|FL|Medina|Katrina|HR, Program Manager|No||8100 Nations Way|||Yes|No|Year|18448486158||18134108327||kmedina@fanaticsinc.com|Yes
I-200-26049-648011|Certified|Fanatics Retail Group Fulfillment LLC|Senior Security Engineer|15-1253.00|Y|2026-08-06|2029-08-05|1|1|0|0|0|0|0|8100 Nations Way||Jacksonville|FL|Medina|Katrina|HR, Program Manager|No||8100 Nations Way|||Yes|No|Year|18448486158||18134108327||kmedina@fanaticsinc.com|Yes
I-200-26083-725451|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-06|2029-08-05|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Murdock/Mark/Markham/Cong|Jill/Peter/Taylor/Amy|Program Managers|No||1965 Charleston Road|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26083-726488|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-06|2029-08-05|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Murdock/Mark/Markham/Cong|Jill/Peter/Taylor/Amy|Program Managers|No||2000 N. Shoreline Blvd|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26083-726506|Certified|Google LLC|Research Scientist|15-1221.00|Y|2026-08-06|2029-08-05|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Murdock/Mark/Markham/Cong|Jill/Peter/Taylor/Amy|Program Managers|No||2000 N. Shoreline Blvd|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26084-727931|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-06|2029-08-05|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Cong/Murdock/Mark/Fortucci|Shu/Jill/Peter/Raymond|Program Managers|No||111 8th Avenue|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26083-726852|Certified|Google LLC|Data Engineer|15-1242.00|Y|2026-08-06|2029-08-05|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Murdock/Mark/Markham/Cong|Jill/Peter/Taylor/Amy|Program Managers|No||550 Washington St|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26084-730006|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-06|2029-08-05|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Cong/Murdock/Mark/Fortucci|Shu/Jill/Peter/Raymond|Program Managers|No||200 Bay View Drive|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26043-638135|Certified|HP Inc|Cybersecurity Engineer 4|15-1299.05|Y|2026-08-06|2029-08-05|1|1|0|0|0|0|0|10300 Energy Drive||Spring|TX|Robles|Maia|HR Operations Advisor II (Americas HR Global Services)|No||7700 W Parmer Lane|Building C, 1st Floor||Yes|No|Year|12819279097||19708980000||hp@fragomen.com|Yes
I-200-26043-637155|Certified|HP Inc|Cloud Engineer 4|15-1252.00|Y|2026-08-06|2029-08-05|1|1|0|0|0|0|0|10300 Energy Drive||Spring|TX|Robles|Maia|HR Operations Advisor II (Americas HR Global Services)|No||1115 SE 164th Avenue.|Suite 210, Columbia Tech Center||Yes|No|Year|12819279097||19708980000||hp@fragomen.com|Yes
I-200-26043-637161|Certified|HP Inc|Field Technical Support Consultant 4|15-1244.00|Y|2026-08-06|2029-08-05|1|1|0|0|0|0|0|10300 Energy Drive||Spring|TX|Robles|Maia|HR Operations Advisor II (Americas HR Global Services)|No||1070 NE Circle Blvd|||Yes|No|Year|12819279097||19708980000||hp@fragomen.com|Yes
I-200-26042-632674|Certified|HP Inc|Software Product Manager 5|15-1299.09|Y|2026-08-06|2029-08-05|1|1|0|0|0|0|0|10300 Energy Drive||Spring|TX|Robles|Maia|HR Operations Advisor II (Americas HR Global Services)|No||7700 W Parmer Ln|Building C, 1st Floor||Yes|No|Year|12819279097||19708980000||hp@fragomen.com|Yes
I-200-26042-632673|Certified|HP Inc|Auditor 5|15-1299.09|Y|2026-08-06|2029-08-05|1|1|0|0|0|0|0|10300 Energy Drive||Spring|TX|Robles|Maia|HR Operations Advisor II (Americas HR Global Services)|No||10300 Energy Drive|||Yes|No|Year|12819279097||19708980000||hp@fragomen.com|Yes
I-200-26042-632701|Certified|HP Inc|Quality Engineer 4|15-1253.00|Y|2026-08-06|2029-08-05|20|4|4|0|4|4|4|10300 Energy Drive||Spring|TX|Robles|Maia|HR Operations Advisor II (Americas HR Global Services)|No||10300 Energy Drive|||Yes|No|Year|12819279097||19708980000||hp@fragomen.com|Yes
I-200-26073-703487|Certified|KEYSIGHT TECHNOLOGIES INC|Software QA Engineer 5|15-1253.00|Y|2026-08-06|2029-08-05|1|1|0|0|0|0|0|1400 FOUNTAINGROVE PKWY||SANTA ROSA|CA|Donaldson/King|Evan/Christine|Americas Country HR Consultant/Global Mobility Manager|No||26601 Agoura Rd|||Yes|No|Year|17195905706||17195905706||evan.donaldson@keysight.com|Yes
I-200-26040-629461|Certified|KEYSIGHT TECHNOLOGIES INC|Software QA Engineer 5|15-1253.00|Y|2026-08-06|2029-08-05|1|1|0|0|0|0|0|1400 FOUNTAINGROVE PKWY||SANTA ROSA|CA|Donaldson/King|Evan/Christine|Americas Country HR Consultant/Global Mobility Manager|No||26601 Agoura Rd|||Yes|No|Year|17195905706||17195905706||evan.donaldson@keysight.com|Yes
I-200-26044-640542|Certified|Latham & Watkins LLP|Practice Support Engineer|15-1244.00|Y|2026-08-06|2029-08-05|1|1|0|0|0|0|0|1271 Avenue of the Americas||New York|NY|Dryer|Brittany|Legal Talent Senior Manager|No||555 West Fifth Street|Suite 300||Yes|No|Year|12129061200||12129061374||brittany.dryer@lw.com|Yes
I-200-26040-629399|Certified|LinkedIn Corporation|Software Engineer, Systems Infrastructure|15-1252.00|Y|2026-08-06|2029-08-05|1|1|0|0|0|0|0|1000 W. Maude Avenue||Sunnyvale|CA|Bateman|Marcus|Director, Immigration|No||1000 West Maude Ave.|||Yes|No|Year|16506873600||16506873600||HRIMMIGRATION@LINKEDIN.COM|Yes
I-200-26048-645136|Certified|National Oilwell Varco, L..P|SOFTWARE ENGINEER|15-1252.00|Y|2026-08-06|2029-08-05|1|1|0|0|0|0|0|10353 Richmond Ave||Houston|TX|Echols|Rachel|Senior Global Mobility Specialist|No||3770 Pollok Drive|||Yes|No|Year|17138153512||13462237106||Rachel.Echols@nov.com|Yes
I-200-26037-623825|Certified|Oracle America Inc|Software Developer|15-1252.00|Y|2026-08-06|2029-08-05|50|50|0|0|0|0|0|2300 Oracle Way||Austin|TX|Nagase|Richard|Senior Immigration Specialist|No||4120 Network Circle|||Yes|No|Year|17378671000||17378671000||ins_us@oracle.com|Yes
I-200-26040-629402|Certified|PALANTIR TECHNOLOGIES INC|Software Engineer|15-1252.00|Y|2026-08-06|2029-08-05|1|1|0|0|0|0|0|518 17th Street|SUITE 1015|DENVER|CO|Tahir|Meral|Global Mobility Specialist|No||400 Fairview Ave. N|||Yes|No|Year|18328789691||18328789691||mtahir@palantir.com|Yes
I-200-26040-629379|Certified|PALANTIR TECHNOLOGIES INC|Product Designer|15-1255.00|Y|2026-08-06|2029-08-05|1|1|0|0|0|0|0|518 17th Street|SUITE 1015|DENVER|CO|Tahir|Meral|Global Mobility Specialist|No||620 Avenue of the Americas|Flr 5-6||Yes|No|Year|18328789691||18328789691||mtahir@palantir.com|Yes
I-200-26040-629352|Certified|PALANTIR TECHNOLOGIES INC|Software Engineer|15-1252.00|Y|2026-08-06|2029-08-05|1|1|0|0|0|0|0|518 17th Street|SUITE 1015|DENVER|CO|Tahir|Meral|Global Mobility Specialist|No||620 Avenue of the Americas|Flr 5-6||Yes|No|Year|18328789691||18328789691||mtahir@palantir.com|Yes
I-200-26037-624559|Certified|Samsung Semiconductor Inc|Senior Staff Engineer, AI/ML Software Compiler|15-1252.00|Y|2026-08-06|2029-08-05|20|4|4|0|4|4|4|3655 N First Street||San Jose|CA|Vu / Hong|Joseph / Huijeong|Sr. Specialist, HR Operations  / Associate Program Manager,|No||3655 N 1st Street|||Yes|No|Year|14085444092||14085444650||immigration@ssi.samsung.com|Yes
I-200-26042-634146|Certified|Wayfair LLC|Software Engineer II|15-1252.00|Y|2026-08-06|2029-08-05|1|1|0|0|0|0|0|100 Huntington Avenue, 4 Copley Place|Flr. 7|Boston|MA|de Niz|Jennifer|Manager, Global Mobility & Immigration|No||100 Huntington Ave., 4 Copley Pl., Flr. 7|||Yes|No|Year|16175027842||16175027509||usimmigration@wayfair.com|Yes
I-200-26044-640031|Certified|Wayfair LLC|Software Engineer I|15-1252.00|Y|2026-08-06|2029-08-05|1|1|0|0|0|0|0|100 Huntington Avenue, 4 Copley Place|Flr. 7|Boston|MA|de Niz|Jennifer|Manager, Global Mobility & Immigration|No||100 Huntington Ave. 4 Copley Place|Floor 7||Yes|No|Year|16175027842||16175027509||usimmigration@wayfair.com|Yes
